song_name,artist,song_uri,embedding
Piece Of Me,Lamont Landers,https://open.spotify.com/track/1XRJohEptB1Fw6sWYK6TUv,"[7.750787362486744, -8.378694470888933, -8.197641652801456, -5.513401794896594, 8.213315695581217, -0.5242648425529329, -7.138523963345356, 4.711664822924887, 0.5564212851046367, 2.183382411213563, 3.27078712861681, -0.5962345648202179, -0.3666920939439069, 0.5738528715443134, -2.1491463229621544, -2.2207809898261273, -0.11061722843098183, 1.7143034662110157, -1.5458151622608134, 2.191245153464575, -2.6529434758920956, -4.636249949417536, 0.8110196288298586, -2.0410905528797088, 4.837839450959718, -0.582622171176436, -1.2636246039258128, -1.1637878894933285, 0.6230416434131573, -3.9349887379388595, -1.7492615507319544, 4.19653325404565, -1.0338181314443522, -1.446159833791538, 3.2057477324822092, 1.269901185602635, -3.584254175930357, -1.0770635458908409, 7.130581723011086, 0.8562427287020344, -0.09894824133580743, -0.19761032582501808, 4.4797217539302725, -1.8851276796959027, -2.629531262769192, -0.8635685738348124, 2.1631948474896765, 0.6572423219508446, 2.0309714177780953, 1.3394244498766494, 0.4140712127945148, -2.7759085591010217, 1.0164936282065091, -1.836462299911705, -0.6697237264089979, 0.9414937123140436, 2.353574884470249, 1.2432129289559641, -2.020728865302459, 1.2116228404748712, -1.3736867476198538, 1.8933697661231879, -0.38918590915850027]"
WhatsInIt4Me,Skylar Simone,https://open.spotify.com/track/6mjnnbzOvYjlKWIlnT6lff,"[8.266789186514993, 1.7570712500717776, -11.79256142738953, -0.8124173852390906, 5.021753579193077, -5.229109960520286, 0.9047433677525681, -4.674848042409898, 2.836480120481303, -2.144722305137866, -5.059241510326762, 2.00614756224374, 0.929846605642879, -4.321198074037539, -1.5214178096203554, 3.4515120844758327, -7.544860659854297, 6.687287979957162, -0.25850487145623163, -2.217257659269883, 3.5341339909001093, -1.1110006725985926, -4.030015968332879, 2.5104407895812018, 1.6462948460686935, 2.2954748285355335, 2.3279009917033555, -1.013881564744893, 1.6911747075094445, -1.7897876723928396, 0.5524603546590151, -5.433411550121644, -1.7326302731791328, -4.049784613601753, -1.7209786599706312, -0.6565099618824556, 3.176039211071094, 3.9495563954763524, 2.063567366383714, -1.8341783341701317, -2.3637580157958578, 0.9413731030191024, -0.2151375995498575, -0.3366898812121845, -1.7044363414903199, -2.5231030531024636, 1.6550084468660893, 4.539093892829889, -0.8731978206563725, 0.956144653165048, -0.3365372097768455, 0.36398222976889005, 1.070339930613186, -3.125471483011571, -1.986426794331534, 1.2042078459659775, 0.853724752459761, 1.699515914039027, -1.2686213550271626, -0.4937456129880857, -1.4476399054662508, 1.8903900953618376, 0.8344067925307853]"
Little Things,Easy Giant,https://open.spotify.com/track/5QQ9C5fCMcRTuJC8gxvHfN,"[-16.950316718396945, 4.739429223507513, 3.695432442474561, -2.7491829994813575, -2.6096514734626046, -0.7370827113995435, 0.3272465403421427, 1.152932766190493, -1.4224330941244088, -2.118510641472838, 1.204031830532079, 3.3302241956130296, -0.8572527132039371, 3.9508485438733496, 0.3979669516138311, -0.8575511432662698, -0.5517205485309764, 2.2382861161949155, 1.8118300506816003, -1.476366063090564, 0.20086074145549515, 0.7124725063969056, 1.1897661367651047, -0.5820042993601777, -1.2752189748450478, 1.2169814820719493, -0.5052228905244023, 1.265129987598948, -0.586889276928247, -2.5640404977022806, -1.1256532482587178, 2.2370631373095544, -1.1287082883095272, -0.18784930254141238, -1.7290677998801285, -0.6270124491495659, 2.324270765286913, -0.5036530944244552, 1.2131694131134625, 0.32982961449410914, -0.16605960812025883, -2.730074623433227, -2.5862912729445195, -0.5074255003700224, 0.9997586571094449, -2.459595214351527, -1.0396880819172971, 1.158504079192264, -0.20047321027744153, -0.7142674358430449, -2.1138675944521124, 1.185686687471532, 1.9286149116317541, -1.2632681252086897, 0.3402715188080441, 1.2968484020599442, -0.3181490792332927, -2.83759653701005, 0.300897366597835, 1.1472000177313542, -2.3220974846048454, -0.4111453504875101, -0.9604115120298172]"
Silvia's Picture,Silvetti,https://open.spotify.com/track/33YuBXaMMtz0RIqETFa5XG,"[-10.381536348686733, -18.96377090098165, -1.7947520130779535, -0.2055104361301833, -8.3173128898338, -1.6500616255754645, 1.7020480720694942, 3.2734032065319836, -9.52474298530585, 0.7724690215149593, 2.917710337271733, 1.7487080924714251, 0.059578032742985704, -3.3339303712009563, -0.35216482119905584, 0.6912654719996527, 1.3646061346313325, -3.2968363296991767, -1.5976324486883242, 1.237613214345316, 1.718683031290058, -1.522582088515919, -0.4030401861456649, 2.044632616411767, -1.1750818631093587, 1.2038072006780025, 1.0487074586336897, 2.5228993939910667, -6.742674746754983, -1.4630498011697586, -0.9654362543103883, -1.81667314155197, 2.4516915286732543, -3.0649515346595884, -2.5485815003926824, -0.13136782057334523, -0.10249388923439545, 0.3932759340227893, 1.0976724057692986, 2.4330623786345615, 1.0731093271609011, 3.6396161566740535, -0.19065623147460564, -2.360617192012961, 2.235620096050393, 1.1451905246071166, 2.208302027243371, 3.2248517861076467, -4.936406966151534, -2.291725224704673, 0.9080498636679352, -3.6691998511449317, 1.9701982397512348, 1.3722378396457882, -1.2287886815360207, -2.0311009977187133, 0.4801410778606259, 3.1159840625191775, 0.8002278266050012, 0.6358020607885454, -1.4407415881290815, -1.588900896694728, 3.241579127387175]"
NOT FAIR,Leon Thomas,https://open.spotify.com/track/277K8GOv27Pq3qS4IKSRoW,"[3.176953919863164, -4.970161620825662, -8.374092626411864, -3.503885258899817, 18.898382240338666, -3.833922156378846, -1.1269742802974059, 0.38984506808709696, 0.08332788376097948, 1.9297925104015803, 1.322616698729627, 3.133423607810307, 1.8830262430252764, -2.4620828787842854, -1.3505127920530422, 5.765762566363126, 1.9697197931314907, 3.1738564381238, 3.2579588538662723, 0.37807959942915426, -0.15677808831692072, 0.48668301120370094, -1.4065068726854628, -4.5168864932112776, 0.7808541178558047, -4.568556558179308, -4.439163172915469, 0.29119348021259694, 1.1792890448309985, -0.9948403602526085, -1.8567766901583023, 1.6201595033214962, -3.76914958241174, 1.8805130929782563, -3.695012519154821, 0.515122019777998, 2.7066279927010517, -3.892598216466778, 0.801623789480865, -2.3039378785266402, 5.230123657032572, 0.47714257023968853, 2.8592476966461913, 2.5777299336416326, 4.866292795076954, 0.7910263696651219, -1.4473626054471884, -2.516145173015529, -4.6284897627920625, 0.2156908727306402, 0.22804977136223936, 1.2845191293948515, 0.25496677540338025, 2.6728405711064838, -0.6393464890753547, -0.0770180115015127, 3.2572731410980813, 1.2674779399940292, -1.0814417003524508, -1.3147125356744227, -0.11967303911139643, -2.0295898762120594, 0.16800018561963195]"
Pariah,Dumbo Gets Mad,https://open.spotify.com/track/36gmn5eccYudLIkMJYIret,"[-14.71261067969666, 3.5230708687829977, 2.6989672261037474, -2.3496801236849283, -2.964253087710413, 2.6483390438549947, 0.6934793740479382, 0.27777654147516456, 0.36430522351418915, 4.561760452703608, -2.1186556282246394, -0.04899421839333875, -0.2022750874709005, -0.9882925456928112, -4.877274841735278, 1.361119373052852, -2.135562564203822, 1.0116035707322357, 0.7205730952517849, -2.573131127298653, 0.7852234423430328, 1.068605595232414, 0.15635109314099352, -1.3123760390245902, 2.243816163008721, 1.9835110385002006, -1.4770693047709942, -0.6353258947422401, 1.7629677853762118, 0.1021545421030803, -0.2962368845583436, -0.5101384767250605, 0.7684725428461825, 1.188269082306808, -0.39555471606345327, -2.453765755922092, -0.7495807755479534, 1.7829966409837865, 0.9345960190800218, 1.282975637585006, 1.5359961261496884, 0.6445183851964489, -1.283534395566761, -0.3123160612397313, -0.3902755737281501, 0.8872140924405711, 0.13676322859856405, 0.29170678889323964, 0.5802093259034372, -3.7433494828748306, 0.20113657497539425, -1.5921848035241881, 1.7624186875980625, 1.9081489072572457, 2.1434749484244233, -0.783810169042738, -1.6337507319538132, 0.010808001428556726, 0.9036466220661775, 0.28852294719341964, -0.9847963355333348, -1.230736386605092, -1.5644584784437423]"
Human Sadness,The Voidz,https://open.spotify.com/track/3YB9cvd668HXBEq8rbBW8P,"[7.421551985955892, -4.513785251946239, 19.06683261341592, 8.913860116196734, 4.897110004847937, -2.3583844417132025, -2.2578346116669965, 1.6935231244492397, 2.5691261986791547, 9.032470560832483, 6.654868961704175, -0.30322799769680564, -0.7279709137152623, -6.657484135158077, 1.0323165872557845, 4.54046139293602, -1.5753706828783254, 1.09794654636782, -0.2775823662957173, 0.5034935047601031, 0.9483690767418695, 0.9742826982269861, 7.501201955198474, 6.295796888646654, 2.847144920044795, 1.3976247716510117, -4.017405458595482, 1.866227872301514, -1.1251280659991223, -1.7582279420855031, 1.9128562776808107, -1.8958965200444164, -2.0049142644006563, 1.451657807777833, -4.037816353282696, 1.8772315761644884, -3.560010437868476, 3.657364766909387, -0.2939153495363785, 3.3893160623087537, -0.5857185531646918, -0.43070295340183323, -0.7736208894881642, -0.31119784136039186, -2.592157395255017, 2.22864606429232, -0.4132070082709089, -1.8817699533589238, 0.2345531171333279, 0.7215545502947648, -0.16561934771316078, -0.8026059871023647, -0.21533508249115713, 1.6054803196586014, -2.9293895128460847, 0.5671949692741584, -0.6875584606173032, -2.854981634384363, -0.8969942864148195, -1.8653508017545943, 2.943714014500871, 0.4583048947218898, 3.564301502563008]"
Biggest Part of Me,Ambrosia,https://open.spotify.com/track/6JHXiRD1QjMK1N6AQEnL04,"[3.5200308735186794, -10.92832677718415, -14.904120057530047, 4.1023729956471096, -7.144469196498759, -3.3365570942501095, -7.4474528445129025, 3.6988497695147644, -3.466017483156162, 4.437701436802283, -0.956719576703797, -0.050286697993019575, 2.8649286094399504, -7.28504140513069, -0.4290073050205001, 1.2927696215863835, -1.3053910024524262, 3.5644617977205244, 3.6655359497569675, -0.333213557476204, -5.432732227608988, -0.9244747158542514, -8.962360851339968, 3.6305571415764177, -1.4318084817320007, -0.7927735208767998, -3.1243928411590858, -0.5994193648671161, -2.4835563665880347, 1.0226364507148133, 2.578604855513417, 0.43236559332035657, -2.167666359937648, 0.9918890740111743, 4.286040391414661, 2.083681165459685, -1.207600330834262, 0.9522265760521016, -0.15638362164619884, -1.3308583355354036, 2.7887013440830377, -1.9554885221830813, -2.3182436796798607, 1.0147339027679623, 2.8264837652714747, 1.3783525240636945, -1.9105149953089642, -1.4545229528793162, 4.0270033448517095, -0.1985084568530901, 1.3574783228980962, 1.0925223620519342, 3.487707837186852, -0.778290392683393, 2.2858233074067074, 2.594402949878683, -1.626091581838078, -0.5480262875435301, 0.49099101552867896, -0.827906352014905, 0.44012930842682224, 1.4046244731645818, 1.6655096315474265]"
Rouge à lèvres,"Alastair Lane, Sarah Degny",https://open.spotify.com/track/4nCyUt4ZqVAp499fgWxeDR,"[0.6174125196860437, -7.858634300170749, -4.433500220494264, -9.296046751917729, -10.315675096182012, 2.052866357880841, -4.0389962278026506, -7.2050268577542855, 6.620107368561993, -6.350812127843712, 7.810632161066702, -1.8337920485016932, -2.850968533985161, -2.054946166404415, 2.703722315431693, 2.2563022479018455, -4.83083506451941, -1.6027303586527208, -1.3359952211515027, -6.055435061655819, -7.72653700294885, 4.654142119378459, 0.5391159607773169, 2.2116397256605533, -0.5548609828596918, -5.982938032171188, -5.516766480341161, 2.054479820373838, 4.9380141557000785, -1.3980596539092145, -1.7235952687341465, -3.2058650894350174, 6.1756121762879195, -1.1971741446218185, -1.0446092076672466, -1.8212253022851521, 5.211441335623744, -3.960885568510814, 0.28302194542228326, 0.41347546382352096, -1.2737163888663292, 0.3163073648159718, 0.9673083659479235, 1.560056650483319, 0.6766581457895896, -2.357141205629722, 1.7235070963071009, 0.6102927082528073, 0.9297936034291486, 0.1781121515632064, 1.9552873161310094, -1.7107301608809882, -1.0036256727347095, 0.06467800609645695, -0.8540640618910272, -0.08609091383540972, -1.8531539617894126, -0.249232746155136, -2.3070889386636315, -1.6488412100613206, 0.4589198079900089, -0.8081946439735539, 1.5025890706401273]"
Les Gens Qui Dansent (j'adore),Sam Sauvage,https://open.spotify.com/track/0kgZ7YqklQkVLV8SoEi5Us,"[-16.995575857250575, 4.598953743240873, 3.959623523423309, -1.3925728144656204, -1.8398217923502094, 8.21332948669901, 3.556105081149338, 4.456093150430381, -0.8786134415081392, 2.931240838777424, 0.9799709344372325, -1.4170129333259673, 3.9149142765919946, 1.1254591189729208, -7.067759039789294, 1.3841525566462936, -0.8257951477259811, 4.634334047079352, -1.87800515236699, -3.704360960367352, -0.38616965555143395, 2.3080085162452204, 1.8883536579444642, -0.8025573258965126, 1.7710950816941207, -2.922678596526738, -0.2921616733823708, -0.9452058941521443, 1.467645030401083, -1.6214165413563348, -1.4220178698126458, -0.09449444868060139, 1.8243742957567837, 1.1859738533444188, 1.5920376970361207, -0.7075334088781058, -0.6961128140380479, 1.2190389058143214, -1.701613898421228, 0.996852367966865, 0.7236160831394022, 2.374310036095406, -0.7270413190322026, -0.37415316796185966, 1.231014726305958, 0.11626442699344541, -0.41454714093755574, 1.3090220489220556, 0.6377938931625068, -2.0690366276594396, -0.580682854992148, 4.239369035611722, 0.6000053901794917, -0.7348599780672114, 2.247113302649757, 3.0588401941737526, 0.8694565652334963, -0.16484023868977235, 0.7830440115499538, 0.6767312063423342, 2.431127434070581, -0.14629132424687738, 0.7304014151033612]"
Week-end à Rome - Yuksek Remix,"Étienne Daho, Yuksek",https://open.spotify.com/track/7dJHroWQ2LYHnwKw5Eouk7,"[-0.31946079228166213, 3.611597614905672, 1.0128803219615121, -8.50629500933521, -4.642701342488615, -9.261072911541886, -6.778782577529512, -2.1605411485548713, -2.3266571923669592, -4.218937346902645, 6.723166568054923, 2.0790109105733605, -6.92630305368618, 6.6688202453289565, 2.8659700179664878, 1.5107280328329433, -3.148971182437723, 8.18357995547746, 1.7049500738144876, 5.159263202012725, -3.869740110800923, -0.30599589528376747, 1.1078414595161563, 0.07533177295961982, -2.7035843123058343, 0.5155465887938813, 3.8555446166645204, -0.9104794302794642, 0.5849945049189225, -4.098523303782734, -0.4933607132724557, -1.0533748722901777, -1.658399210545716, 3.860232679612751, 4.18705956064631, 2.2288821887795227, -1.3339471967486787, 4.52890359162919, -2.132669437508727, 2.2980303466707825, 1.1999524679593674, 2.955158755691525, 0.281379961092312, 1.2614477255382608, -2.9713167262805236, 0.9934765540490129, 0.7026709007747155, 0.6260198997856072, -2.713783143055391, -0.4042901713446587, 0.9459537737678401, 0.9059638027380305, 1.2505216548818474, 2.7667918420813176, 2.9447858333927797, 1.4718429806415925, 0.39990339978639655, 1.1650537758632638, 1.7902228174603612, -2.900363831965201, -0.3425450666135461, -1.0187216656293019, -1.008816835208373]"
Bored,Laken Lambson,https://open.spotify.com/track/7LHZozaRbsl39Y5M3PFkzO,"[5.543572334132233, 7.97729018340273, 0.08980126402488736, 0.7219825482795824, 2.211941863952188, -0.4278835011575057, -0.08978954552267736, -3.791330699936365, -7.459269132578441, -4.287098243047072, -3.199708879685428, -2.19585388326428, 4.357370056255576, 1.483925643205833, 1.3225359505558247, -0.46724160651688584, -2.6417091746331023, -0.3330905891231003, -6.179553270151542, 1.7640864813627226, -4.748993495711642, 1.8782664500739896, 0.9402968079229816, 3.2757997702809085, 0.5052686651344745, 3.387155994733331, -1.1336538161763363, -3.9410799903913465, -2.2784762418306115, -1.8559006654215322, 2.547162882520829, -3.5512522551596604, 0.3395070851477483, 3.205607461633616, -1.282288456194469, 1.5233319726913641, 0.18186196148784656, 3.798303039189681, -1.155950759582885, -0.9877595144152989, -2.2059830315025293, -3.08829250387192, 2.5889219882379018, -0.9539160680848573, 3.0175832380520307, -4.475759767022989, -4.850994818160126, 2.3793300635029984, 0.5470803544291413, 3.6434346049255844, 1.556651842190863, 0.5771007021799511, 2.6443464603298423, 2.0389004671547037, -0.2630497980989685, -2.9630799829359833, -0.2512084931414748, 2.346574919398244, 1.6725280206127486, 3.883285899581621, -0.023336489707194034, -0.141556250343412, -0.4753914144854793]"
Roses,Alisa Xayalith,https://open.spotify.com/track/6zE6GEzIJnqZA7M27R4gvd,"[5.54810559059468, 7.272464184784713, 3.655186511801412, 2.074078911303436, -9.071427327303589, -6.812891664226093, 6.08948744074742, 1.2333328405722719, 1.6760203903174926, 2.6312698074712366, -3.6450925026463654, 1.1864665284899687, -2.328856082420413, 5.051740127558043, 2.0146442791256587, 2.616429108169185, 1.4098780942503206, -6.162413957622072, -0.6585456498523661, -3.3537387401829863, -1.7267502368037955, -3.947125052897453, -5.486835152647222, -5.053730189664485, 2.006553459970452, -0.27778655418652287, -1.364473304080953, -2.8551239027783586, 0.011327960130085364, 1.296926903322605, -5.34750593298883, 0.29444517467144193, 3.033897481993889, 1.427902334513661, -0.01238601131805293, 6.36145797984351, -1.4769119275804985, -1.4335737523045684, 0.5999973960365965, 1.1068701469329685, -4.294697664078117, 1.584509628427705, -2.9743597082030284, 1.6965348785433623, 0.5946862866250953, 0.9078841902196211, -2.3068124684034554, -0.7499461659096518, -5.182565044587569, 0.1197405014916686, 1.3453602854489508, 1.4981072268291147, 1.9277246389988172, -1.1144319358434807, -2.5835359398908335, 2.627233861494611, -2.10633060055934, 1.736200171888568, -0.15442892330589428, -2.2650776313857297, -0.12291610841362359, 4.3009238882115515, 0.05807398944184287]"
My Brooklyn (Is Better Than Yours),Loren Berí,https://open.spotify.com/track/73WZXIe7gC7mZOpGGam74A,"[-2.7335043971581277, 0.9041223315658993, 8.368884399807506, -3.253673758288078, -1.2317643024310252, -13.646869571916621, 3.2036287784394886, 0.5668296236626881, -0.00039785724961063316, 2.341364699578072, 1.8641804066684107, -1.7878235345949087, -5.723924606341287, 2.908058508342489, 0.6272013427982543, -8.677228237235127, -3.652388162351255, 2.9453522035624187, -0.5777773518302438, 0.015469851427910686, -1.1216737569278719, -3.098726150695091, -0.9681448483334327, -0.2093133517502034, -4.034603461455339, -6.155820243001991, 1.2237582626330072, 1.3967397749262633, 2.359183626330699, 7.508668724127576, -0.38018660213225447, 3.7772219207216073, -1.4750394828026039, -3.1465351655280274, -2.7620299552046865, -4.7188443163048035, 0.997685609566291, 0.41849934394945, -4.203346821442227, 1.3527538392238243, 1.8184541658062983, -0.6269438935935521, 1.8275298160291575, -5.596697586562888, -0.18884158274868176, 0.6474352789084077, -3.1586892486522493, 0.9837063375796598, 2.119761249247257, 0.267798114978267, -0.4428897882870943, -1.0923436499845505, -0.7021187421624348, 0.009886414189196072, -0.017391596005311316, 0.1858031866044172, 1.8782085315480448, 1.4792525506556666, -0.40218552804240626, -0.14442286831839446, -0.19483967391538062, 3.100777092503642, 1.2890992456066828]"
Hot,"La Felix, Relaye",https://open.spotify.com/track/2LiW3pPoLL6ZjPOClPVgPi,"[-5.427088375040037, -7.325002974754415, -1.2558837192867283, -0.38440989882955284, 19.054206196771446, -9.501404195074473, 7.0152234331190355, -7.3301584370324795, -6.454239295019099, 0.0066361174003868525, 1.1091723054388842, 0.44408106614382153, 4.071573742502806, -2.9736746065270596, -1.7553177762858814, 1.5830826386352221, -2.694637251755002, 2.667609125486305, 2.2769571528978694, -7.656494068608394, -4.303738864535363, -5.334775517709295, -0.052119802510714686, 2.835348016865049, -7.567704129318885, 1.2035381428665735, 6.123644922576277, 0.652993490442041, 2.7081697388344574, -0.28604319404379086, -3.6209450423149288, 3.553029671628939, 4.397057669614643, 2.6382686724596724, -0.8944262087716424, 3.7969853474328885, -3.1991915674768925, -0.31439959519122956, 2.8071852528515633, 1.2545840994428126, -2.8360567676309456, -0.3591800609124402, -2.3918680837516244, 0.09558415122920429, 0.9272096411373844, 0.6883175892981604, 0.6438562891369076, -1.0631134809187146, 2.3638901029619945, -1.4563080950462521, 0.9958991659007767, 1.2263353997150426, -2.937083136608482, 0.941825757308489, -0.18048099624832625, -2.818725217992227, -0.7766767736322189, -1.8242643787283235, 0.42762868474241283, 1.196556070589917, 0.4722598991568081, 0.0033779305979024098, -0.11070247167377736]"
Ipanema (Cafuné),NoMBe,https://open.spotify.com/track/71lC5og1dZKT8gcl1WkMnc,"[-6.1970214236832755, -4.142224079310536, -1.6329768067950912, -0.9579362346148534, 2.957663784073608, -8.697063679773672, -0.6333245432490059, 3.832145703364165, 2.868879361586657, -7.149568774211375, 1.9405720907991453, -0.4353649281664538, 1.2357285772151236, -0.6768750016618852, -0.1963709424478272, -2.4754475306493884, 2.110354019448734, -4.919615379475034, 2.3115404570711284, -2.736842844146505, 1.7012550415610774, 3.4210899340083514, -2.255157852184538, -1.6765532239500716, 2.5122182243360176, 2.0112568391491643, -0.3177815064026816, 3.1767233290205894, 0.7944526007624179, -3.4617805455269965, -0.08742850055532417, -0.7386705628293291, -0.4557001865865983, 0.03839075777649341, -1.423094161136327, -0.6183561178646488, -0.16723848137060388, -1.6525011636165985, 0.33895863252113645, 2.4953389852605588, -2.2631112374189093, 0.5077692446366144, 3.035797391941184, -1.541700503939998, -2.9413862459623985, 3.355296586628573, -1.0081681439976755, 1.2033827462862263, 2.740995211931902, 2.7249640951830587, -2.0613347237876565, 1.0886077291137215, -0.5461632885192501, 3.4444404809483404, -0.7369768213822915, -0.47692199031601606, -0.8540688408623524, -0.5962111811716452, 2.126454050485987, 0.9960392330563631, -0.5951350117644416, -0.19395303410486325, -1.6579309995203404]"
Fade To Grey - Extended Version,Visage,https://open.spotify.com/track/2SAC2na7eq3ZNZsrX4KLv2,"[1.6032162011731212, 6.30546640488234, 6.390013288986539, -8.762690249410454, -1.5233687806102167, -2.8353156660608323, -2.124917240280706, 10.852635116864928, -6.460495736181289, -1.9636438871534028, 6.183652431205865, -10.257161225333295, 1.409778347576506, -3.4837418136831126, -2.253174482153137, 0.14765578058171755, 1.6643738023153123, 3.7818844982016766, 0.18084398624468837, -3.7800610437154156, 4.624114298476299, 1.5963002182630452, 1.3763955692968048, -1.338525946941753, -3.6533534160399204, 4.577003046017894, -6.419711325450099, -2.4333517759554804, 0.6370521395227309, 2.5232831964552305, 0.7993123191131731, 2.357793983737817, -1.4189409976593041, -3.8862417732247914, 1.076593176749325, 1.69829783269062, 2.25483978011514, -1.1424783734544566, -3.020236461607597, -1.9550823964998685, -3.0305200758630972, 2.029409191777134, 0.7911217166396808, -0.4170803044258865, 2.551949729280479, 1.5197742859287666, 0.37494106031556046, -0.8255487018553048, 1.1834531495592595, 2.0082986169229806, 4.064538618638978, -0.6292193558942544, 0.35863557782843186, -0.07064474758970198, 0.8266962779095743, -2.104288076474933, 0.6328632473751951, 0.015330366829783391, 0.22087034989368137, -0.7409142818916316, -0.9354905507785721, 1.4903553890255907, -1.6277667480500533]"
Backseat,Balu Brigada,https://open.spotify.com/track/7yT4NJt5rgmVoMJMGPULcj,"[-5.907922858886463, 4.847497128322122, -5.183727774535147, 0.9894766558104537, 2.4728695953328166, 5.510911681177662, -6.548828353550596, 0.5243037073077476, 10.828168012916302, -1.4136984323802426, -8.394552004290329, 3.4909068696698085, -6.751676569954338, -1.9054679542489894, 0.811073945374151, -5.822780682849552, 2.2402908437419455, 0.15822792351487172, -2.699393182974593, -5.135281615161226, -2.7738102621333534, 1.0423206384534187, 4.439255245461403, -6.654110058323362, -6.307752530154287, -0.9051811572566022, 1.4053382290509855, -0.5099609777708205, -1.8278080472954916, 2.419035196468273, 3.9580401206298714, -1.070643371930353, 1.552743426491825, -0.7318468997303635, 1.1427185548357321, 0.9015676426367757, -0.6969155441434185, 4.94573767073276, 0.5408153065529799, 0.02821952314837093, 1.6904807605684307, -0.9377088749961927, 3.346686282334566, 4.260113532521849, 2.8202288096956125, 3.6818823908390796, 2.735541209312855, -0.6262416569831007, 0.4490047155610914, 0.9983678260182285, -0.741818817689744, 1.108901257680339, 1.8799976886615601, 3.064381003894608, -2.483877605727602, -0.5911269069975871, -1.6275102140166673, -1.4038195940833322, 1.4778339166330785, 0.9168871799162653, -0.30423987063808666, 1.5859652301838276, 1.3076290111434175]"
Suzanne,"Mark Ronson, RAYE",https://open.spotify.com/track/3EL4YcUAmGkfTKXhS49Y3w,"[6.798826031326692, -5.009216213582557, -14.95383151565063, 5.412533643390799, 4.117878360178046, 3.0922563070553037, 6.460031466879017, 7.339080868241296, 0.27033426097439295, -3.0761175954380917, 4.480486554644273, 4.370291798761227, -5.892747876194116, 7.540298711270003, -1.6103215702413405, -1.6147267508838496, -2.057400246182825, 2.5763244838639063, -1.338068357858735, 3.4535912163069096, -1.2758214840015685, -3.76146611619349, -0.46116882660944203, -2.640555930111391, 3.2535385760829683, 3.073202807267223, -6.016493017853181, -5.888560298709126, 3.224262030773621, 0.4933571303593324, 4.21051701137046, -3.7097511558762704, 2.5198183050224245, 0.3514341051450108, -3.6296754838905865, 1.0921605358810966, 0.24971769055016158, -0.856562673092375, -2.049873240931637, 6.469982150409406, 1.6628397110428192, -3.270785892614104, -2.8087091560794617, -1.1607883326729307, -0.27013448600009177, 0.01724180677057592, 2.581802195065952, -2.4617900289620738, 1.0519429083153686, -0.7605510815170222, 1.2835933703124072, 3.0073238193682803, -1.7309151699702576, -1.1183631242960612, 1.0374470275369845, -1.1397913001639126, 1.2101054153998523, -0.827916685903112, 0.11522852059887863, 1.6289913330328192, -2.3087855979606653, 0.10920525294900259, 2.895524080857159]"
Cruisin',Smokey Robinson,https://open.spotify.com/track/2gliw3L0oa4w8LqaHploje,"[6.871275248155983, -6.32568820402745, -14.673774750614248, 2.28749959007767, -1.557459367825564, -2.2258452305665792, -2.0532986045933392, 1.0935254020919905, 1.1324765126290228, 1.992345110823055, -1.6202258905228855, 5.136291522232467, -2.8972435990184673, 0.9868527122860933, -8.911229127576224, 1.5764261475489874, -5.482659299613379, 2.1374250027913932, -2.418649920705097, 1.1509419117547945, 4.818169710673794, 1.343642531661773, -0.1386069351196539, 2.6091975920162884, 0.319976814555659, 0.1418956371858284, 0.8099583258371938, -1.8730232745742892, -1.6613498488082075, -0.2211271904831181, 1.091047972100813, 3.8076915421851454, 4.996238242155198, -0.43934289721209, -0.9145348687913694, -0.3695221314322935, 3.313721523256747, -0.27394207811547383, -1.087194805041394, -1.5924341669065851, -1.4918150033811817, -0.13086155317198506, -3.1558861202673176, -3.3660460670289023, 1.2954591241240685, 2.3052178971338315, -2.4360844402444553, -0.58802374454616, 0.26097577149816203, 2.815594168338668, -0.8584456415755396, -3.1373722397962793, -0.5489336610317777, 2.904317230553898, -1.6623834859417903, 3.7918230494493046, -2.122733272995545, -2.676111152055698, -0.10586080501488027, 0.39976061709091576, 0.38217815565161506, -2.5570723511771876, -3.5944132676637146]"
Stand Your Ground,Lino Borsa,https://open.spotify.com/track/2ctpbtrgdjE5289iZsJWHc,"[-12.816262962885778, 1.7739264564540371, 3.3305584324064124, 1.941122120114346, 11.322708920433811, 2.126881548663637, 3.4717381782935024, -2.930512462789061, 1.2182664394119171, -2.141184478746686, 0.9144754657418946, -0.5584108098093301, -0.34122786479259837, -2.2230704310302807, -1.6587485247999227, 7.499875004922683, 1.3786309410412332, -2.3171667235710998, -1.2615394112525122, 3.3042325370173757, -0.679346530614024, 3.3484635896572015, -4.25646579871838, -0.16203101423214286, 1.19587860962934, -3.5644389483959267, -1.1000453446672112, 0.6792109214759117, -3.926280765707829, 1.3295612532070973, -1.7325787808669317, 0.3906221285482129, 1.879716762332696, -2.6203059486023226, 4.237593932817277, -0.4484691000902062, 0.0262035730435447, -0.1211850666643856, -5.501209476885936, 1.445044019038495, -1.0400066455698345, -0.19342779068900043, 1.3644784187046797, -1.5493464266186983, -2.7348751201226658, -3.2618068061600054, 1.9135737228704846, -0.2971968103728057, 1.8394075611448386, -0.4779352993563935, -2.56302500149551, 2.044030574891737, 1.4600047760528312, -1.6289772841987027, 2.943843205927597, -1.0008554803972092, -0.5996208688968225, -1.0587983998732602, 0.6486336486513425, -0.408032287837231, 1.8188432212071814, 2.874807685989636, -0.11764058970331975]"
